20041102	0.0000881	0.0000624	0.0000664	-0.065302058
20041103	0.011189427	0.0000544	0.0000468	0.138993541
20041104	0.015509279	0.00004	0.000037	0.07399178
20041105	0.004719005	0.0000517	0.0000501	0.031093766
20041108	-0.000768574	0.0000255	0.0000239	0.061804294
20041109	-0.0000855	0.0000245	0.00002	0.182231494
20041110	-0.000598291	0.0000299	0.0000306	-0.02170188
20041111	0.009065253	0.0000181	0.0000177	0.021610087
20041112	0.008136283	0.0000172	0.0000179	-0.044315418
20041115	-0.00235393	0.0000299	0.0000215	0.281085388
20041116	-0.007752591	0.0000188	0.0000201	-0.065522587
20041117	0.005605096	0.0000321	0.000027	0.158583924
20041118	0.00219576	0.0000206	0.0000189	0.08152814
20041119	-0.011376085	0.0000398	0.0000366	0.079439704
20041122	0.005540402	0.0000226	0.0000203	0.101824315
20041123	0.0000848	0.0000325	0.0000269	0.171289248
20041124	0.004746567	0.0000211	0.0000213	-0.012292744
20041129	-0.003458748	0.0000473	0.0000464	0.020013753
20041130	-0.003470753	0.0000347	0.0000356	-0.02789096
20041201	0.014865783	0.0000207	0.0000154	0.252924238
20041202	-0.000502218	0.0000277	0.0000256	0.075699897
20041203	0.00016749	0.0000511	0.0000459	0.10212279
20041206	-0.00075358	0.0000199	0.0000152	0.233590708
20041207	-0.010474275	0.0000422	0.0000386	0.084827348
20041208	0.004488102	0.0000294	0.0000242	0.178073002
20041209	0.005816894	0.0000356	0.0000335	0.061049416
20041210	-0.001173414	0.0000299	0.0000318	-0.062014291
20041213	0.009482252	0.0000204	0.0000151	0.259762722
20041214	0.004239401	0.0000196	0.0000199	-0.015794749
20041215	0.001407168	0.000027	0.0000217	0.195780763
20041216	-0.002314432	0.0000415	0.0000331	0.201478658
20041217	-0.010604805	0.0000479	0.0000447	0.067191735
20041220	-0.001256071	0.0000295	0.0000242	0.180103386
20041221	0.009558145	0.0000172	0.0000149	0.133597423
20041222	0.004152479	0.0000214	0.000014	0.347479278
20041223	0.000661649	0.0000106	0.0000108	-0.027572632
20041227	-0.004711133	0.0000283	0.0000208	0.266437199
20041228	0.0068095	0.0000154	0.0000127	0.175938271
20041229	0.000412405	0.00000901	0.00000858	0.047214587
20041230	-0.000412235	0.00000688	0.00000628	0.086976263
20041231	-0.00156714	0.0000101	0.00000769	0.240519546
20050103	-0.008178439	0.0000423	0.0000354	0.16406
20050104	-0.010994503	0.0000471	0.0000451	0.042351578
20050105	-0.00353714	0.0000491	0.0000431	0.123210582
20050106	0.003296146	0.0000405	0.0000316	0.21920103
20050107	-0.001263584	0.000044	0.0000463	-0.051917999
20050110	0.003205128	0.0000294	0.0000265	0.099596346
20050111	-0.005549016	0.0000284	0.0000227	0.200264699
